sequence,sequence_bodies,cost,raw_sum_km_s,departure_vinf_km_s,arrival_vinf_km_s,powered_flyby_dv_km_s,turn_excess_deg,min_turn_margin_deg,tof_total_days,epochs_et_s,tofs_days,leg_paths,event0_KERBIN_et_s,event1_EVE_et_s,event2_KERBIN_et_s,event3_KERBIN_et_s,event4_JOOL_et_s,leg1_path,leg1_tof_days,leg1_vdep_x_km_s,leg1_vdep_y_km_s,leg1_vdep_z_km_s,leg1_varr_x_km_s,leg1_varr_y_km_s,leg1_varr_z_km_s,leg2_path,leg2_tof_days,leg2_vdep_x_km_s,leg2_vdep_y_km_s,leg2_vdep_z_km_s,leg2_varr_x_km_s,leg2_varr_y_km_s,leg2_varr_z_km_s,leg3_path,leg3_tof_days,leg3_vdep_x_km_s,leg3_vdep_y_km_s,leg3_vdep_z_km_s,leg3_varr_x_km_s,leg3_varr_y_km_s,leg3_varr_z_km_s,leg4_path,leg4_tof_days,leg4_vdep_x_km_s,leg4_vdep_y_km_s,leg4_vdep_z_km_s,leg4_varr_x_km_s,leg4_varr_y_km_s,leg4_varr_z_km_s,flyby1_EVE_vinf_in_km_s,flyby1_EVE_vinf_out_km_s,flyby1_EVE_vinf_mismatch_km_s,flyby1_EVE_turn_required_deg,flyby1_EVE_turn_max_deg,flyby1_EVE_turn_margin_deg,flyby1_EVE_turn_excess_deg,flyby2_KERBIN_vinf_in_km_s,flyby2_KERBIN_vinf_out_km_s,flyby2_KERBIN_vinf_mismatch_km_s,flyby2_KERBIN_turn_required_deg,flyby2_KERBIN_turn_max_deg,flyby2_KERBIN_turn_margin_deg,flyby2_KERBIN_turn_excess_deg,flyby3_KERBIN_vinf_in_km_s,flyby3_KERBIN_vinf_out_km_s,flyby3_KERBIN_vinf_mismatch_km_s,flyby3_KERBIN_turn_required_deg,flyby3_KERBIN_turn_max_deg,flyby3_KERBIN_turn_margin_deg,flyby3_KERBIN_turn_excess_deg,sequence_len,event3_JOOL_et_s,event1_DUNA_et_s,flyby1_DUNA_vinf_in_km_s,flyby1_DUNA_vinf_out_km_s,flyby1_DUNA_vinf_mismatch_km_s,flyby1_DUNA_turn_required_deg,flyby1_DUNA_turn_max_deg,flyby1_DUNA_turn_margin_deg,flyby1_DUNA_turn_excess_deg,event1_KERBIN_et_s,event2_EVE_et_s,flyby1_KERBIN_vinf_in_km_s,flyby1_KERBIN_vinf_out_km_s,flyby1_KERBIN_vinf_mismatch_km_s,flyby1_KERBIN_turn_required_deg,flyby1_KERBIN_turn_max_deg,flyby1_KERBIN_turn_margin_deg,flyby1_KERBIN_turn_excess_deg,flyby2_EVE_vinf_in_km_s,flyby2_EVE_vinf_out_km_s,flyby2_EVE_vinf_mismatch_km_s,flyby2_EVE_turn_required_deg,flyby2_EVE_turn_max_deg,flyby2_EVE_turn_margin_deg,flyby2_EVE_turn_excess_deg,event3_DUNA_et_s,flyby3_DUNA_vinf_in_km_s,flyby3_DUNA_vinf_out_km_s,flyby3_DUNA_vinf_mismatch_km_s,flyby3_DUNA_turn_required_deg,flyby3_DUNA_turn_max_deg,flyby3_DUNA_turn_margin_deg,flyby3_DUNA_turn_excess_deg,event2_DUNA_et_s,flyby2_DUNA_vinf_in_km_s,flyby2_DUNA_vinf_out_km_s,flyby2_DUNA_vinf_mismatch_km_s,flyby2_DUNA_turn_required_deg,flyby2_DUNA_turn_max_deg,flyby2_DUNA_turn_margin_deg,flyby2_DUNA_turn_excess_deg,event3_EVE_et_s,flyby3_EVE_vinf_in_km_s,flyby3_EVE_vinf_out_km_s,flyby3_EVE_vinf_mismatch_km_s,flyby3_EVE_turn_required_deg,flyby3_EVE_turn_max_deg,flyby3_EVE_turn_margin_deg,flyby3_EVE_turn_excess_deg
KERBIN-DUNA-KERBIN-KERBIN-JOOL,KERBIN DUNA KERBIN KERBIN JOOL,40.752473114608264,5.901062535290995,2.6681196773057763,3.0013050507918675,0.23163780719335136,0.0,5.14345495314642,3216.0,"663552081.851686,691200081.851686,729216081.851686,804902481.851686,941414481.851686","320,440,876,1580","0rev_cw0,right_cw0,left_cw1,left_cw0",663552081.8516864,,729216081.8516864,804902481.8516864,941414481.8516864,0rev_cw0,320.0,-15.342772594594871,-0.010564237891181846,-9.171562778439894,-6.981646663665998,-0.0019092108813162515,9.784196404494637,right_cw0,440.0,-6.979950711912093,0.02815904068564709,9.328844209157056,-4.057959335804117,-0.05081480209661065,-16.92591344514061,left_cw1,876.0,-3.698041248543296,0.002190517251464837,-17.647498729944893,-16.05377109147546,0.0005587741404940478,-8.722846604767797,left_cw0,1580.0,-18.356638886095414,-0.6650367302796847,-6.851643021810234,2.7271304234642657,0.11477445633588171,2.614494122030018,,,,,,,,4.475751162174223,4.542405606206019,0.06665444403179599,10.247356797610827,50.127276018461885,39.87991922085106,0.0,4.513502943410224,4.522062923108884,0.008559979698659959,39.33444376893317,50.00819993807606,10.673756169142893,0.0,5,,691200081.8516864,5.074230126113744,5.23065350957664,0.15642338346289542,4.769130305752125,9.912585258898543,5.14345495314642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-KERBIN-EVE-KERBIN-JOOL,KERBIN KERBIN EVE KERBIN JOOL,112.31012783622675,5.901433635253987,2.1970950269076552,2.992071830292349,0.7122667780539835,0.0,4.604394940876306,2725.0,"8640081.8516864,40176081.8516864,60048081.8516864,111024081.851686,244080081.851686","365,230,590,1540","left_cw1,left_cw1,left_cw1,left_cw1",8640081.851686401,,,111024081.8516864,244080081.85168642,left_cw1,365.0,14.512445396940848,-0.12420269023972708,2.133392788066264,14.514033535024724,-0.12420267944721226,2.128059579493704,left_cw1,230.0,12.637529386675435,-0.47640873996202077,2.8994269500750556,-1.419789713456555,0.24689625050575753,-18.733975455017756,left_cw1,590.0,2.4278234305063453,0.12320846689267298,-21.442938666009347,-13.34421097891784,0.5789205497921422,-10.944823173660687,left_cw1,1540.0,-15.886971867858641,0.14419107886813232,-11.44758668050255,0.7720341711425885,-0.012869548601667856,3.3511746848175346,,,,,,,,,,,,,,,7.133359250259086,7.572193791318664,0.4388345410595784,20.30754664535017,25.01303561601983,4.705488970669662,0.0,5,,,,,,,,,,40176081.8516864,60048081.8516864,2.1914377879851434,2.011345969512135,0.18009181847300848,58.48847028410308,101.04974017935211,42.56126989524904,0.0,3.765052650021697,3.858393068543094,0.09334041852139663,76.25170508561101,80.85610002648731,4.604394940876306,0.0,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-DUNA-KERBIN-JOOL,KERBIN DUNA KERBIN JOOL,77.68326624921696,5.90330686353732,2.6848182741106053,2.7381415181826374,0.4803470712440765,0.0,5.056568431684694,2260.0,"393984081.851686,421632081.851686,459648081.851686,589248081.851686","320,440,1500","0rev_cw1,right_cw0,left_cw1",393984081.8516864,,459648081.8516864,,,0rev_cw1,320.0,-17.854296377613398,-0.016966158272543882,1.0118820136388544,-1.4062346304262183,-0.003091471634862347,12.065619817337904,right_cw0,440.0,-1.701303412029728,0.026410343604282127,11.746062758783594,-12.954932283239364,-0.052445310286561964,-11.887364819570129,left_cw1,1500.0,-12.335954974214436,0.29968067510833396,-15.108901912813725,2.664233508793541,-0.05499804055409012,2.5058422372117124,,,,,,,,,,,,,,,,4.3392940477118795,4.577000680549739,0.23770663283785964,43.332670143213136,50.831223505146156,7.498553361933015,0.0,,,,,,,,4,589248081.8516865,421632081.8516864,5.360615881488391,5.603256319894608,0.24264043840621685,3.7870850566650525,8.843653488349746,5.056568431684694,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,108.86721608340224,5.90783723483756,2.316086117065651,2.9021196037113186,0.6896315140605904,0.0,7.616090574361873,2605.0,"770688081.851686,790560081.851686,824256081.851686,855792081.851686,995760081.851686","230,390,365,1620","left_cw0,left_cw0,0rev_cw0,left_cw1",770688081.8516864,790560081.8516864,824256081.8516864,855792081.8516864,995760081.8516864,left_cw0,230.0,-8.40216166582265,0.2578825540874378,10.39897041381799,15.063042699004246,-0.05630005172015954,10.529438569904578,left_cw0,390.0,15.813947964334801,0.228330027641259,12.72578159272485,8.2270911491809,-0.34959154249841257,-13.32127383467414,0rev_cw0,365.0,7.826663682587887,-0.06508970923179822,-15.607950985273177,7.82426263273671,-0.0650897526450031,-15.608408797370819,left_cw1,1620.0,6.626374659158227,0.8462278207014705,-18.1656100797586,-3.2215851921978547,-0.11665325658394013,2.063331254802603,3.8011331137933344,3.9404618838947325,0.1393287701013981,35.10597369250841,79.79999864010864,44.694024947600234,0.0,5.8983484011977625,5.40565976900233,0.49268863219543224,23.360907971808953,37.16881545716127,13.807907485352317,0.0,5.397647447000912,5.455261558764672,0.05761411176376008,31.72866423487721,39.344754809239085,7.616090574361873,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-DUNA-JOOL,KERBIN EVE KERBIN DUNA JOOL,78.56577406089127,5.915935002174232,2.2538509989076494,3.1772641384389035,0.4848198648276787,0.0,1.1819537880537554,3180.0,"672192081.851686,690336081.851686,741312081.851686,827712081.851686,946944081.851686","210,590,1000,1380","left_cw1,left_cw1,right_cw1,right_cw1",672192081.8516864,690336081.8516864,741312081.8516864,,946944081.8516864,left_cw1,210.0,8.149137063153297,-0.5445709767039416,10.018596317390065,0.5602590242074381,0.5449861466425309,-18.663701022340348,left_cw1,590.0,3.254976015897563,-0.04833224124789136,-21.336526293683097,-14.999674881050113,0.5851201723999252,-8.593776715207463,right_cw1,1000.0,-17.931898360410315,-1.2904502785142944e-05,-7.743898163709446,3.4700438809241865,0.0018905257418556556,-14.890610921350355,right_cw1,1380.0,3.5288285753433373,0.0538954126498687,-15.008759738529466,3.613425300106368,0.007802280054345728,1.1921645709275728,4.2772823297303715,4.395512919978449,0.11823059024807758,52.56202599624562,71.98893035683749,19.426904360591855,0.0,7.302122154673684,6.982390215547028,0.31973193912665643,25.00843845739269,26.190392245446446,1.1819537880537554,0.0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,827712081.8516864,8.567140047782292,8.613997383235237,0.04685733545294468,0.8929360106030163,3.7706780209294726,2.8777420103264566,0.0,,,,,,,,,,,,,,,,
KERBIN-DUNA-KERBIN-KERBIN-JOOL,KERBIN DUNA KERBIN KERBIN JOOL,119.93716281778954,5.91634057206889,2.321323541981472,2.831319418150372,0.763697611937046,0.0,9.067356056321621,3004.0,"385344081.851686,433728081.851686,461376081.851686,511833681.851686,644889681.851686","560,320,584,1540","left_cw1,right_cw1,right_cw1,left_cw0",385344081.8516864,,461376081.8516864,511833681.8516864,644889681.8516865,left_cw1,560.0,15.374932057995574,0.02160190348052976,-6.9741536226021275,-8.080516785517458,-0.005032841307455053,-8.638779133288768,right_cw1,320.0,-7.345311387663694,0.008141001270258703,-8.25146069549044,6.339449479720118,0.01771287357310451,-15.30927612883295,right_cw1,584.0,5.536011332189895,0.0015833551132065676,-17.591358702765746,16.255766958048977,0.0010781693015413877,-8.250895807523616,left_cw0,1540.0,17.404471499718806,-1.2235827469733562,-7.873346234632033,-3.509255836288135,0.24443693067100308,1.4405625132114641,,,,,,,,5.109743145263068,5.0772299916753685,0.032513153587699684,27.476037107522657,42.87443073744023,15.398393629917573,0.0,5.108820970954079,5.4954068007037025,0.38658582974962385,18.21089986593678,40.616593885801,22.405694019864217,0.0,5,,433728081.8516864,3.03469173063997,3.3792903592396923,0.34459862859972246,13.562909781369942,22.630265837691564,9.067356056321621,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,115.35839824596528,5.918548676277285,2.250812094573017,2.935167330179371,0.7325692515248976,0.0,1.5553584493256003,2324.0,"843264081.851686,859680081.851686,874368081.851686,924825681.851686,1044057681.85169","190,170,584,1380","right_cw0,0rev_cw0,right_cw1,left_cw1",843264081.8516864,859680081.8516864,874368081.8516864,924825681.8516864,1044057681.8516864,right_cw0,190.0,13.43852149545493,-0.48525994820909946,0.025003763812959212,-3.668148735151945,0.21460439644870102,18.500740493509827,0rev_cw0,170.0,-0.03314152993077113,0.2193292030129596,20.202906962403258,15.260243036203113,-0.5488051635765431,0.6648854167284544,right_cw1,584.0,18.18483145270558,0.0011480688326822234,-1.3408652668417989,13.832799089846286,-0.0009482605069232265,12.01193869956032,left_cw1,1380.0,12.032070383735402,-0.2887471947805614,14.85574141047097,-2.4676098780986515,0.06042293320958852,-3.1461623708267887,2.934245315074228,2.9626086053184437,0.02836329024421591,85.79057374902854,98.06946998928795,12.278896240259417,0.0,5.136891758205094,5.099156762577022,0.03773499562807192,41.04514587670234,42.60050432602794,1.5553584493256003,0.0,5.0926639760348955,4.426193010382286,0.6664709656526098,40.825819749021406,46.841328333810026,6.015508584788622,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-DUNA-KERBIN-KERBIN-JOOL,KERBIN DUNA KERBIN KERBIN JOOL,107.58147834652345,5.925409978244984,1.661691243069862,3.582628260405365,0.6810904747697575,0.0,6.762097060194309,2256.0,"879552081.851686,910656081.851686,945216081.851686,1020902481.85169,1074470481.85169","360,400,876,620","right_cw1,left_cw1,left_cw1,0rev_cw1",879552081.8516864,,945216081.8516864,1020902481.8516864,1074470481.8516865,right_cw1,360.0,-2.6728501595455043,-0.026505539984041194,16.43624652589636,-7.8166305720919596,0.01094031954395775,-8.27624966679224,left_cw1,400.0,-7.064919659360101,-0.002905883552376705,-7.708605883284548,-12.948050749902528,-0.017032106604640187,9.81895548167811,left_cw1,876.0,-15.532061799904564,-0.002274363645333106,9.612132798829716,-2.7170474692758346,-0.0028587021215722374,17.810754108723664,0rev_cw1,620.0,-1.0439041452547742,-0.7700495322119887,19.27545612693672,3.3628361150734283,0.10022535250239759,-2.737218244321596,,,,,,,,4.742843114723754,4.510771758551965,0.23207135617178842,32.41346544616859,48.546687454650026,16.13322200848144,0.0,4.542575511419734,4.791352251879655,0.24877674045992038,29.036978916727566,48.02207502710187,18.985096110374307,0.0,5,,910656081.8516864,3.008704596321408,3.2089469744594568,0.20024237813804868,17.036984831378053,23.79908189157236,6.762097060194309,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,128.8219649511236,5.925524671302147,2.1071450803601595,2.9939722874490657,0.8244073034929222,0.0,6.6770103097751745,1412.0,"342144081.851686,362016081.851686,388800081.851686,414028881.851686,464140881.851686","230,310,292,580","left_cw1,right_cw1,0rev_cw1,0rev_cw1",342144081.8516864,362016081.8516864,388800081.8516864,414028881.8516864,464140881.8516864,left_cw1,230.0,5.447824296371748,-0.3278781799791441,11.95933653815483,14.46438489431322,0.14719000301415092,-11.732778869923608,right_cw1,310.0,18.70035247945705,-0.06283757000933685,-10.07755408774583,14.20107255112163,-0.37977024317577923,8.563147608313582,0rev_cw1,292.0,14.310797626769439,-0.0002569511773587288,9.483947683717238,7.532980946300878,0.0010856420544544754,-15.568268308005262,0rev_cw1,580.0,7.2528489639544125,0.5647038385293792,-17.913658306377567,-3.451514897382988,-0.050725140760594464,1.365215300850295,3.6117973763653612,3.6918065006531364,0.08000912428777518,77.11420741961925,83.79121772939442,6.6770103097751745,0.0,6.932048622974504,6.5826381007011605,0.34941052227334346,7.971513104707979,28.54937379588556,20.57786069117758,0.0,6.57902048641592,6.9740081433477235,0.3949876569318036,20.37437868338164,28.425106930045658,8.050728246664018,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,126.76719759466366,5.929657718976417,2.316086117065651,2.804502242289681,0.8090693596210854,0.0,3.246203565208981,2565.0,"770688081.851686,790560081.851686,824256081.851686,855792081.851686,992304081.851686","230,390,365,1580","left_cw0,left_cw0,0rev_cw0,left_cw1",770688081.8516864,790560081.8516864,824256081.8516864,855792081.8516864,992304081.8516864,left_cw0,230.0,-8.40216166582265,0.2578825540874378,10.39897041381799,15.063042699004246,-0.05630005172015954,10.529438569904578,left_cw0,390.0,15.813947964334801,0.228330027641259,12.72578159272485,8.2270911491809,-0.34959154249841257,-13.32127383467414,0rev_cw0,365.0,7.826663682587887,-0.06508970923179822,-15.607950985273177,7.82426263273671,-0.0650897526450031,-15.608408797370819,left_cw1,1580.0,6.106342171367473,1.031261889548744,-18.329285581019125,-2.6648427195099336,-0.16545026154951553,2.618936438711459,3.8011331137933344,3.9404618838947325,0.1393287701013981,35.10597369250841,79.79999864010864,44.694024947600234,0.0,5.8983484011977625,5.40565976900233,0.49268863219543224,23.360907971808953,37.16881545716127,13.807907485352317,0.0,5.397647447000912,5.220595489676657,0.17705195732425505,37.297285759378056,40.543489324587036,3.246203565208981,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-DUNA-KERBIN-KERBIN-JOOL,KERBIN DUNA KERBIN KERBIN JOOL,90.62608198877912,5.932280658174278,2.5663192654438975,2.798912668467963,0.567048724262418,0.0,5.264407664196824,2256.0,"236736081.851686,271296081.851686,305856081.851686,381542481.851686,431654481.851686","400,400,876,580","left_cw0,left_cw1,left_cw1,0rev_cw1",236736081.8516864,,305856081.85168636,381542481.85168636,431654481.85168636,left_cw0,400.0,-16.19884461642355,-0.023984458117371744,-3.687140478676253,6.542904775550147,0.010317707385721452,8.134367800505995,left_cw1,400.0,7.241635410847807,0.0016527232420414898,6.94727778384606,9.66596626638843,0.01614625488076664,-12.575417157252923,left_cw1,876.0,11.913217140402399,0.0009395101625351752,-13.268987318859903,-2.0114625296458386,0.000870009719537255,-17.99488891171892,0rev_cw1,580.0,-5.061957371373659,1.3488967333366328,-18.766613667924766,-0.3044605919489622,-0.23994843927833956,3.702237103267264,,,,,,,,4.426882863552076,4.5432601597200515,0.11637729616797543,30.364743940640576,50.45754578562422,20.092801844983647,0.0,4.518767457945499,4.6744707423994045,0.1557032844539057,43.68147653374656,48.945884197943386,5.264407664196824,0.0,5,,271296081.85168636,1.7016271059838428,1.9965952496243797,0.2949681436405369,42.81478492123298,50.09590167801208,7.28111675677911,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-JOOL,KERBIN EVE KERBIN JOOL,55.91984711986412,5.933764925014684,2.4146680016786437,3.1841223633130435,0.33497456002299675,0.0,6.112625262529115,1440.0,"366336081.851686,382752081.851686,447552081.851686,490752081.851686","190,750,500","left_cw0,left_cw0,0rev_cw1",366336081.8516864,382752081.8516864,447552081.8516864,,,left_cw0,190.0,-2.48858377061363,-0.06479553198333243,-12.811785227025448,14.731980272281618,0.05976127912707857,10.911926145172226,left_cw0,750.0,19.299546984838837,-0.041508082545137846,10.26776026364213,16.95009498795923,-0.07959894416729132,-4.1746895623351215,0rev_cw1,500.0,18.08779624919304,0.2775793578678238,-6.016781133099871,-3.347737516732419,-0.024868833043073364,-1.4767331137002486,,,,,,,,,4.771355515047202,4.9642033186119745,0.1928478035647725,56.536337596134246,64.11738642810714,7.581048831972892,0.0,8.06205743521219,7.919930678753965,0.14212675645822426,15.750835113678264,21.863460376207378,6.112625262529115,0.0,,,,,,,,4,490752081.8516864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-JOOL,KERBIN EVE KERBIN JOOL,28.050438483218326,5.934755053254752,2.566866306524066,3.2210011006085324,0.14688764612215355,0.0,3.17629382302219,2140.0,"891648081.851686,909792081.851686,957312081.851686,1076544081.85169","210,550,1380","left_cw1,left_cw1,left_cw1",891648081.8516864,909792081.8516864,957312081.8516864,,,left_cw1,210.0,13.001354419149708,-0.4602238541723844,1.9449496137044018,-18.18649041436294,0.5680684892709729,4.708198442330415,left_cw1,550.0,-19.26680120296094,-0.08789913761930071,9.101229570203845,-2.2981464666954174,-0.37898127678082855,16.569574384185326,left_cw1,1380.0,-0.685133260853835,-0.5310511771745541,19.143166622968195,2.309479507810071,0.06619479295926438,-3.011759561173124,,,,,,,,,3.844887259114527,3.769770939138592,0.07511631997593504,73.7780638403194,80.93525090475278,7.157187064433366,0.0,6.48758121571958,6.559352541865798,0.0717713261462185,26.95083650541264,30.12713032843483,3.17629382302219,0.0,,,,,,,,4,1076544081.8516865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-DUNA-KERBIN-KERBIN-JOOL,KERBIN DUNA KERBIN KERBIN JOOL,92.48836369014035,5.935829240147413,1.9301960572888834,3.426305733994222,0.5793274488643072,0.0,2.7091096640144174,2096.0,"513216081.851686,554688081.851686,565056081.851686,640742481.851686,694310481.851686","480,120,876,620","left_cw0,0rev_cw1,left_cw1,0rev_cw1",513216081.8516864,,565056081.8516865,640742481.8516865,694310481.8516865,left_cw0,480.0,15.960834236795064,0.02437560187764654,4.151357631607955,-3.830434086758948,-0.00920965465507529,-10.939100059964554,0rev_cw1,120.0,-4.034804031946262,0.007911543694506671,-9.580393798224238,-3.3421739223860465,-0.01863845008657363,15.729739775158562,left_cw1,876.0,-5.675261445630655,-0.0018859203303419538,17.243327909428864,9.033023392816013,-0.0011759794312860856,15.412121909386789,0rev_cw1,620.0,12.208064366166534,-0.34569062128192735,14.786844145672003,0.24879819514091484,0.05554024041639799,-4.4119325762811465,,,,,,,,4.904822412245496,4.512131489564196,0.39269092268129935,34.03034135863192,47.48731471127445,13.456973352642523,0.0,4.544435466921804,4.499349839828326,0.04508562709347874,42.17700026012023,49.952104278997204,7.775104018876971,0.0,5,,554688081.8516865,2.2634292952927115,2.4049801943822406,0.14155089908952911,34.06429590757439,36.7734055715888,2.7091096640144174,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-DUNA-JOOL,KERBIN EVE KERBIN DUNA JOOL,126.70131841265909,5.936532484104166,2.1299614426777542,2.9998564321255476,0.8067146093008644,0.0,1.353331364719943,4320.0,"575424081.851686,583200081.851686,646272081.851686,812160081.851686,948672081.851686","90,730,1920,1580","0rev_cw0,left_cw0,left_cw1,left_cw1",575424081.8516864,583200081.8516864,646272081.8516864,,948672081.8516864,0rev_cw0,90.0,12.638419888176754,-0.43987192001718084,-1.1928461924281613,-5.813980298140475,0.17713247466528928,-17.699512807313397,left_cw0,730.0,-3.5402823393646905,0.05586127665794974,-21.77461844217622,-16.69316016813339,0.5576040026256575,-6.312240862022373,left_cw1,1920.0,-18.84241676065346,-0.004817282672486319,-5.304182034432241,-13.915870172923018,-0.004505647344791536,3.5349616306798577,left_cw1,1580.0,-13.795948952915776,-0.03531861942782719,4.071801842899007,2.0856857340559722,-0.002590133691303265,2.896911779995532,4.513406624431158,4.655381661730382,0.14197503729922367,61.18807751080541,68.18332786361727,6.995250352811864,0.0,7.84063700373192,7.600175506471327,0.24046149726059252,18.094468471561456,23.1270084060687,5.032539934507244,0.0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,812160081.8516864,8.931557264767093,8.507279190026045,0.4242780747410482,2.3102280006636087,3.663559365383552,1.353331364719943,0.0,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,91.18806628266275,5.937007623611526,2.4696861336923894,2.895960427944272,0.5713610619748644,0.0,5.982940430267486,1738.0,"293760081.851686,311904081.851686,362880081.851686,400723281.851686,443923281.851686","210,590,438,500","left_cw1,left_cw1,right_cw1,0rev_cw0",293760081.8516864,311904081.8516864,362880081.8516864,400723281.8516864,443923281.8516864,left_cw1,210.0,7.867940878102035,-0.647683368436827,10.5019929490995,-3.8441334013462307,0.7871572345194476,-18.440141304029357,left_cw1,590.0,-0.5182090682684701,0.08790639916838985,-21.58641863873889,-15.083692479312798,0.5625415149046463,-8.413781402097957,right_cw1,438.0,-15.753397373114067,0.00038101429064456955,-8.573227173007849,10.072026369017738,0.0008655669770538205,-14.266396836794783,0rev_cw0,500.0,12.529110582374784,-0.4673129380375019,-14.491271012441839,-1.181115846737017,0.06876198282130784,3.286425282574331,4.083177879545025,3.9047065684413726,0.17847131110365266,70.83301652307895,77.64646419267605,6.813447669597101,0.0,7.105700567394484,7.263492586413454,0.1577920190189701,6.980089518477924,25.947523899497984,18.96743438102006,0.0,7.274502482398661,7.039404750546419,0.2350977318522416,20.122790977962115,26.1057314082296,5.982940430267486,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-DUNA-KERBIN-JOOL,KERBIN DUNA KERBIN JOOL,99.49554333528422,5.938050408968742,2.573634906405838,2.7381415181826374,0.6262739843802665,0.0,5.7994599729264245,2620.0,"362880081.851686,421632081.851686,459648081.851686,589248081.851686","680,440,1500","left_cw0,right_cw0,left_cw1",362880081.8516864,,459648081.8516864,,,left_cw0,680.0,-17.767557151217616,-0.01775101938137643,-1.3860612827507208,-1.2714772432190977,-0.0008825152800646303,11.991821220553383,right_cw0,440.0,-1.701303412029728,0.026410343604282127,11.746062758783594,-12.954932283239364,-0.052445310286561964,-11.887364819570129,left_cw1,1500.0,-12.335954974214436,0.29968067510833396,-15.108901912813725,2.664233508793541,-0.05499804055409012,2.5058422372117124,,,,,,,,,,,,,,,,4.3392940477118795,4.577000680549739,0.23770663283785964,43.332670143213136,50.831223505146156,7.498553361933015,0.0,,,,,,,,4,589248081.8516865,421632081.8516864,5.214688968352201,5.603256319894608,0.38856735154240685,3.2658674100158867,9.065327382942312,5.7994599729264245,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KERBIN-EVE-KERBIN-KERBIN-JOOL,KERBIN EVE KERBIN KERBIN JOOL,116.308308994551,5.9427020292067745,2.2758619324829428,2.9279916408891147,0.7388484558347166,0.0,4.5184711100517045,2685.0,"751680081.851686,759456081.851686,822528081.851686,854064081.851686,983664081.851686","90,730,365,1500","0rev_cw1,left_cw1,0rev_cw1,left_cw1",751680081.8516864,759456081.8516864,822528081.8516864,854064081.8516864,983664081.8516864,0rev_cw1,90.0,7.028997830899752,-0.31521830296651426,10.649796361419398,13.64243873456616,0.09397227060371637,-12.341221599451906,left_cw1,730.0,18.454365656691376,0.03792877827484917,-11.846377746778975,-0.9480957520765747,0.39505289845686004,-17.698742604712407,0rev_cw1,365.0,-1.4074197456108255,0.14989039660877104,-17.574703994916007,-1.4095276902763043,0.14989014861266575,-17.57353904762353,left_cw1,1500.0,-3.25506201428745,0.4754375763068902,-19.185411153994508,-1.2290520857406304,-0.05774345317277924,3.219531834792475,4.504598734683511,4.65921848669075,0.154619752007239,63.70182956989358,68.22030067994528,4.5184711100517045,0.0,8.041853618759498,7.587882888342871,0.4539707304166276,2.0796022914786207,22.67455739023175,20.59495509875313,0.0,7.5960432216162594,7.4657852482054095,0.13025797341085,18.865813133888626,24.073414628994644,5.207601495106018,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
