cost,raw_sum_km_s,departure_vinf_km_s,arrival_vinf_km_s,powered_flyby_dv_km_s,turn_excess_deg,min_turn_margin_deg,tof_total_days,epochs_et_s,tofs_days,leg_paths,event0_KERBIN_et_s,event1_JOOL_et_s,leg1_path,leg1_tof_days
8.041707048551789,7.693999998586013,4.703912333221631,2.990087665364382,0,0,,2540.0,"36288081.8516864,255744081.851686",2540,right_cw0,36288081.8516864,255744081.85168642,right_cw0,2540.0
8.009407269029559,7.694554428509367,4.6456403371897865,3.04891409131958,0,0,,2300.0,"172800081.851686,371520081.851686",2300,right_cw0,172800081.8516864,371520081.85168636,right_cw0,2300.0
8.031337039957759,7.694581393140511,4.731782900162337,2.962798492978174,0,0,,2460.0,"81.8516864013697,212544081.851686",2460,left_cw0,81.85168640136972,212544081.8516864,left_cw0,2460.0
8.06985928798508,7.694773730147982,4.777460728172426,2.9173130019755558,0,0,,2740.0,"209088081.851686,445824081.851686",2740,left_cw1,209088081.8516864,445824081.85168636,left_cw1,2740.0
8.043150868025194,7.695443818059418,4.663395708620289,3.0320481094391285,0,0,,2540.0,"399168081.851686,618624081.851686",2540,right_cw0,399168081.8516864,618624081.8516865,right_cw0,2540.0
7.9067239227738515,7.69590941216468,4.657222481012005,3.038686931152674,0,0,,1540.0,"181440081.851686,314496081.851686",1540,left_cw0,181440081.8516864,314496081.85168636,left_cw0,1540.0
8.033732792342944,7.696977145525696,4.896262601620663,2.800714543905033,0,0,,2460.0,"554688081.851686,767232081.851686",2460,right_cw1,554688081.8516864,767232081.8516864,right_cw1,2460.0
7.766096884047055,7.697650614368753,4.693658261299051,3.0039923530697017,0,0,,500.0,"641088081.851686,684288081.851686",500,0rev_cw1,641088081.8516864,684288081.8516864,0rev_cw1,500.0
7.903160950902064,7.697822141867157,4.784101825380514,2.9137203164866423,0,0,,1500.0,"805248081.851686,934848081.851686",1500,left_cw1,805248081.8516864,934848081.8516864,left_cw1,1500.0
7.909088215014881,7.698273704405709,4.954575511129295,2.7436981932764146,0,0,,1540.0,"494208081.851686,627264081.851686",1540,left_cw0,494208081.8516864,627264081.8516865,left_cw0,1540.0
7.894276073809467,7.699888667923087,4.616954185892578,3.0829344820305087,0,0,,1420.0,"596160081.851686,718848081.851686",1420,left_cw1,596160081.8516864,718848081.8516864,left_cw1,1420.0
