cost,raw_sum_km_s,departure_vinf_km_s,arrival_vinf_km_s,powered_flyby_dv_km_s,turn_excess_deg,min_turn_margin_deg,tof_total_days,epochs_et_s,tofs_days,leg_paths,event0_KERBIN_et_s,event1_JOOL_et_s,leg1_path,leg1_tof_days
8.428678208189888,8.338329132214529,4.5973092057918645,3.7410199264226653,0,0,,660.0,"485568081.851686,542592081.851686",660,0rev_cw1,485568081.8516864,542592081.8516865,0rev_cw1,660.0
8.417804163145904,8.338406490319073,5.242423608099668,3.095982882219406,0,0,,580.0,"86400081.8516864,136512081.851686",580,0rev_cw1,86400081.8516864,136512081.85168642,0rev_cw1,580.0
8.410166551115507,8.341720281437205,5.263230237623559,3.078490043813645,0,0,,500.0,"829440081.851686,872640081.851686",500,0rev_cw1,829440081.8516864,872640081.8516864,0rev_cw1,500.0
8.43554340413114,8.345194328155781,5.183548166458226,3.161646161697556,0,0,,660.0,"53568081.8516864,110592081.851686",660,0rev_cw1,53568081.8516864,110592081.8516864,0rev_cw1,660.0
8.446780292936321,8.345479813812434,4.986856283205267,3.3586235306071672,0,0,,740.0,"762048081.851686,825984081.851686",740,0rev_cw1,762048081.8516864,825984081.8516864,0rev_cw1,740.0
8.448211404065171,8.346910924941284,4.923697401102447,3.423213523838837,0,0,,740.0,"1728081.8516864,65664081.8516864",740,0rev_cw1,1728081.8516864013,65664081.8516864,0rev_cw1,740.0
8.466972990374577,8.354721108102162,4.725683058362888,3.6290380497392745,0,0,,820.0,"902016081.851686,972864081.851686",820,0rev_cw1,902016081.8516864,972864081.8516864,0rev_cw1,820.0
8.454595384923483,8.35877060737386,4.885871226742411,3.472899380631449,0,0,,700.0,"347328081.851686,407808081.851686",700,0rev_cw0,347328081.8516864,407808081.8516864,0rev_cw0,700.0
8.460330176226076,8.359029697102189,4.716534682076184,3.642495015026005,0,0,,740.0,"884736081.851686,948672081.851686",740,0rev_cw0,884736081.8516864,948672081.8516864,0rev_cw0,740.0
8.431478255863828,8.363031986185526,5.540700864215283,2.8223311219702425,0,0,,500.0,"777600081.851686,820800081.851686",500,0rev_cw1,777600081.8516864,820800081.8516864,0rev_cw1,500.0
8.477470112892675,8.376169633768788,4.876763438899231,3.499406194869557,0,0,,740.0,"779328081.851686,843264081.851686",740,0rev_cw1,779328081.8516864,843264081.8516864,0rev_cw1,740.0
8.489069867968661,8.376817985696245,4.556140336700843,3.820677648995402,0,0,,820.0,"884736081.851686,955584081.851686",820,0rev_cw1,884736081.8516864,955584081.8516864,0rev_cw1,820.0
8.446567833208517,8.378121563530215,5.522639867554867,2.8554816959753477,0,0,,500.0,"81.8516864013697,43200081.8516864",500,0rev_cw0,81.85168640136972,43200081.8516864,0rev_cw0,500.0
8.489952907222316,8.388652428098428,4.79669792042744,3.5919545076709882,0,0,,740.0,"606528081.851686,670464081.851686",740,0rev_cw1,606528081.8516864,670464081.8516864,0rev_cw1,740.0
8.471865679110465,8.392468006283634,5.037598816793253,3.354869189490382,0,0,,580.0,"105408081.851686,155520081.851686",580,0rev_cw1,105408081.8516864,155520081.85168642,0rev_cw1,580.0
