cost,raw_sum_km_s,departure_vinf_km_s,arrival_vinf_km_s,powered_flyby_dv_km_s,turn_excess_deg,min_turn_margin_deg,tof_total_days,epochs_et_s,tofs_days,leg_paths,event0_KERBIN_et_s,event1_KERBIN_et_s,event2_JOOL_et_s,leg1_path,leg1_tof_days,leg2_path,leg2_tof_days,flyby1_KERBIN_vinf_in_km_s,flyby1_KERBIN_vinf_out_km_s,flyby1_KERBIN_vinf_mismatch_km_s,flyby1_KERBIN_turn_required_deg,flyby1_KERBIN_turn_max_deg,flyby1_KERBIN_turn_margin_deg,flyby1_KERBIN_turn_excess_deg
26.19826998817491,7.382092129376153,4.546341154385947,2.7094265587279924,0.12632441626221347,0.0,10.985180077349389,1416.0,"841536081.851686,917222481.851686,963878481.851686","876,540","left_cw1,0rev_cw1",841536081.8516864,917222481.8516864,963878481.8516864,left_cw1,876.0,0rev_cw1,540.0,4.510808603950959,4.637133020213173,0.12632441626221347,38.26293577721052,49.248115854559906,10.985180077349389,0.0
8.310100205780506,7.394791181841825,4.550375900627514,2.838506651437832,0.005908629776479657,0.0,8.219617503000306,1456.0,"115776081.851686,191462481.851686,241574481.851686","876,580","left_cw1,0rev_cw1",115776081.8516864,191462481.85168642,241574481.85168642,left_cw1,876.0,0rev_cw1,580.0,4.514445834746703,4.5085372049702235,0.005908629776479657,41.8746115380918,50.094229041092106,8.219617503000306,0.0
15.553234042631836,7.396496718996056,4.539627082892539,2.803331048648851,0.05353858745466589,0.0,7.562229109749776,2416.0,"919296081.851686,994982481.851686,1128038481.85169","876,1540","left_cw1,left_cw0",919296081.8516864,994982481.8516864,1128038481.8516865,left_cw1,876.0,left_cw0,1540.0,4.512906178943458,4.4593675914887925,0.05353858745466589,42.88060184906286,50.44283095881264,7.562229109749776,0.0
7.577098996300568,7.401457489379483,4.543227605266412,2.8571135831193373,0.001116300993734498,0.0,9.22635884371546,1416.0,"461376081.851686,537062481.851686,583718481.851686","876,540","left_cw1,0rev_cw0",461376081.8516864,537062481.8516865,583718481.8516865,left_cw1,876.0,0rev_cw0,540.0,4.511659079574155,4.51277538056789,0.001116300993734498,40.857937258006345,50.084296101721804,9.22635884371546,0.0
16.617941898702263,7.41144940194238,4.541354044037104,2.808464352305152,0.061631005600124134,0.0,8.244573590665192,1376.0,"824256081.851686,899942481.851686,943142481.851686","876,500","left_cw1,0rev_cw0",824256081.8516864,899942481.8516864,943142481.8516864,left_cw1,876.0,0rev_cw0,500.0,4.50932210344821,4.570953109048334,0.061631005600124134,41.45945511157874,49.70402870224393,8.244573590665192,0.0
10.811228857834132,7.41568589243936,4.434390084422611,2.9594385333154922,0.021857274701256202,0.0,15.301977151350112,2475.0,"120960081.851686,215568081.851686,334800081.851686","1095,1380","left_cw1,left_cw1",120960081.8516864,215568081.85168642,334800081.8516864,left_cw1,1095.0,left_cw1,1380.0,4.434060100194484,4.412202825493228,0.021857274701256202,36.020460702808755,51.32243785415887,15.301977151350112,0.0
16.58531921107715,7.420194413762263,4.539373853416405,2.8196964821266906,0.061124078219166655,0.0,6.810134653494784,1416.0,"288576081.851686,364262481.851686,410918481.851686","876,540","left_cw1,0rev_cw0",288576081.8516864,364262481.8516864,410918481.8516864,left_cw1,876.0,0rev_cw0,540.0,4.512425087310885,4.451301009091718,0.061124078219166655,43.691758825899655,50.50189347939444,6.810134653494784,0.0
29.68038615730046,7.431160612802295,4.543173169970868,2.740515200988514,0.1474722418429133,0.0,3.0173283377870352,2456.0,"573696081.851686,649382481.851686,785894481.851686","876,1580","left_cw1,left_cw1",573696081.8516864,649382481.8516864,785894481.8516864,left_cw1,876.0,left_cw1,1580.0,4.514754375519308,4.662226617362221,0.1474722418429133,46.03675697761159,49.05408531539863,3.0173283377870352,0.0
18.69436372654578,7.433423411447951,4.545543385295406,2.81379031315828,0.07408971299426526,0.0,5.731749885375727,2456.0,"383616081.851686,459302481.851686,595814481.851686","876,1580","left_cw1,left_cw1",383616081.8516864,459302481.8516864,595814481.8516865,left_cw1,876.0,left_cw1,1580.0,4.517348055524469,4.4432583425302035,0.07408971299426526,44.79172175070755,50.52347163608328,5.731749885375727,0.0
17.08555099034834,7.44588442386117,4.548343030491475,2.83417521767339,0.06336617569630398,0.0,7.178869524810331,2496.0,"210816081.851686,286502481.851686,426470481.851686","876,1620","left_cw1,left_cw1",210816081.8516864,286502481.85168636,426470481.85168636,left_cw1,876.0,left_cw1,1620.0,4.511656733479689,4.575022909175993,0.06336617569630398,42.48177984135066,49.66064936616099,7.178869524810331,0.0
26.6597536516546,7.446034919518908,4.384155892173304,2.9340799972262586,0.12779903011934568,0.0,21.573484417434837,2715.0,"1728081.8516864,96336081.8516864,236304081.851686","1095,1620","left_cw1,left_cw1",1728081.8516864013,96336081.8516864,236304081.85168642,left_cw1,1095.0,left_cw1,1620.0,4.384525043061053,4.512324073180399,0.12779903011934568,29.393537928367216,50.96702234580205,21.573484417434837,0.0
15.996515738356088,7.452169178386181,4.365453793308984,3.0291585479190672,0.057556837158129426,0.0,29.68984463280702,1230.0,"231552081.851686,294624081.851686,337824081.851686","730,500","0rev_cw1,0rev_cw1",231552081.8516864,294624081.85168636,337824081.85168636,0rev_cw1,730.0,0rev_cw1,500.0,4.363774273089749,4.421331110247879,0.057556837158129426,22.066454149286347,51.75629878209336,29.68984463280702,0.0
16.38180628868595,7.454189072576491,4.539627082892539,2.8555592437816055,0.059002745902346554,0.0,14.514029298977034,2456.0,"919296081.851686,994982481.851686,1131494481.85169","876,1580","left_cw1,left_cw0",919296081.8516864,994982481.8516864,1131494481.8516865,left_cw1,876.0,left_cw0,1580.0,4.512906178943458,4.571908924845805,0.059002745902346554,35.15924426056765,49.673273559544675,14.514029298977034,0.0
13.530270889729502,7.457558754801117,4.539918769339566,2.877961183138467,0.03967880232308385,0.0,8.781874393546595,2456.0,"556416081.851686,632102481.851686,768614481.851686","876,1580","left_cw1,left_cw0",556416081.8516864,632102481.8516864,768614481.8516864,left_cw1,876.0,left_cw0,1580.0,4.509660590823299,4.469981788500215,0.03967880232308385,41.61011108162729,50.39198547517388,8.781874393546595,0.0
19.00064293383394,7.466191884233678,4.541354044037104,2.8473840736605247,0.07745376653604907,0.0,15.593053657525358,1416.0,"824256081.851686,899942481.851686,946598481.851686","876,540","left_cw1,0rev_cw0",824256081.8516864,899942481.8516864,946598481.8516864,left_cw1,876.0,0rev_cw0,540.0,4.50932210344821,4.586775869984259,0.07745376653604907,34.003889283569805,49.596942941095165,15.593053657525358,0.0
10.856403001061462,7.469099148823244,4.520380884457077,2.926751830930762,0.02196643343540572,0.0,13.066438431484888,2296.0,"658368081.851686,734054481.851686,856742481.851686","876,1420","left_cw1,left_cw0",658368081.8516864,734054481.8516864,856742481.8516864,left_cw1,876.0,left_cw0,1420.0,4.544725200555985,4.5666916339913906,0.02196643343540572,36.427107346441204,49.493545777926094,13.066438431484888,0.0
11.958948342454253,7.479111528138739,4.539373853416405,2.9096670621249348,0.03007061259739796,0.0,12.781529192297146,1456.0,"288576081.851686,364262481.851686,414374481.851686","876,580","left_cw1,0rev_cw0",288576081.8516864,364262481.8516864,414374481.8516864,left_cw1,876.0,0rev_cw0,580.0,4.512425087310885,4.542495699908283,0.03007061259739796,37.094705062220214,49.87623425451736,12.781529192297146,0.0
15.259391908775727,7.479782363835065,4.545543385295406,2.8829777317832392,0.051261246756419965,0.0,12.559040825548504,2496.0,"383616081.851686,459302481.851686,599270481.851686","876,1620","left_cw1,left_cw1",383616081.8516864,459302481.8516864,599270481.8516865,left_cw1,876.0,left_cw1,1620.0,4.517348055524469,4.568609302280889,0.051261246756419965,37.10649841702305,49.66553924257155,12.559040825548504,0.0
22.187780281114925,7.480438923271674,4.5514371842356915,2.830290156347794,0.09871158268818814,0.0,12.453701546158035,1456.0,"478656081.851686,554342481.851686,604454481.851686","876,580","left_cw1,0rev_cw1",478656081.8516864,554342481.8516865,604454481.8516865,left_cw1,876.0,0rev_cw1,580.0,4.510995236488405,4.609706819176593,0.09871158268818814,36.97730505530501,49.43100660146304,12.453701546158035,0.0
36.7379211653894,7.484594179678187,4.54417780787681,2.745286441922469,0.19512992987890865,0.0,7.862032145299717,2456.0,"936576081.851686,1012262481.85169,1148774481.85169","876,1580","left_cw1,left_cw1",936576081.8516864,1012262481.8516864,1148774481.8516865,left_cw1,876.0,left_cw1,1580.0,4.520898935080938,4.7160288649598465,0.19512992987890865,40.79457117174593,48.656603317045644,7.862032145299717,0.0
13.660413069067465,7.489997794564545,4.742450143275232,2.706308424609278,0.04123922668003388,0.0,9.902440133508833,1635.0,"649728081.851686,744336081.851686,790992081.851686","1095,540","0rev_cw1,0rev_cw1",649728081.8516864,744336081.8516864,790992081.8516864,0rev_cw1,1095.0,0rev_cw1,540.0,4.743647137130204,4.784886363810238,0.04123922668003388,36.87813303365041,46.78057316715924,9.902440133508833,0.0
11.586472066497757,7.491460952058121,4.434390084422611,3.030555925501566,0.026514942133944785,0.0,22.33439125085695,2515.0,"120960081.851686,215568081.851686,338256081.851686","1095,1420","left_cw1,left_cw1",120960081.8516864,215568081.85168642,338256081.8516864,left_cw1,1095.0,left_cw1,1420.0,4.434060100194484,4.460575042328429,0.026514942133944785,28.648121389080167,50.98251263993712,22.33439125085695,0.0
30.791692880272922,7.497876112646258,4.543260159724537,2.798912668467981,0.1557032844537405,0.0,5.264407664194305,1456.0,"305856081.851686,381542481.851686,431654481.851686","876,580","left_cw1,0rev_cw1",305856081.8516864,381542481.8516864,431654481.8516864,left_cw1,876.0,0rev_cw1,580.0,4.518767457945279,4.674470742399019,0.1557032844537405,43.68147653375312,48.94588419794742,5.264407664194305,0.0
31.047944553956885,7.499940271718522,4.543173169970868,2.799677702391921,0.1570893993557334,0.0,11.344653982706312,2496.0,"573696081.851686,649382481.851686,789350481.851686","876,1620","left_cw1,left_cw1",573696081.8516864,649382481.8516864,789350481.8516864,left_cw1,876.0,left_cw1,1620.0,4.514754375519308,4.671843774875041,0.1570893993557334,37.64538693540282,48.99004091810913,11.344653982706312,0.0
14.246015579893715,7.502258722570275,4.539942496171931,2.9183192173691093,0.0439970090292352,0.0,7.674063313334619,2496.0,"20736081.8516864,96422481.8516864,236390481.851686","876,1620","left_cw1,left_cw1",20736081.851686403,96422481.8516864,236390481.85168642,left_cw1,876.0,left_cw1,1620.0,4.516761879116079,4.472764870086844,0.0439970090292352,42.64981878637128,50.3238820997059,7.674063313334619,0.0
16.089241416130108,7.507549896922648,4.526729869682073,2.9245433617962537,0.056276665444321416,0.0,5.891845117959867,2296.0,"295488081.851686,371174481.851686,493862481.851686","876,1420","left_cw1,left_cw0",295488081.8516864,371174481.8516864,493862481.8516864,left_cw1,876.0,left_cw0,1420.0,4.54564900243147,4.601925667875792,0.056276665444321416,43.358728814415734,49.2505739323756,5.891845117959867,0.0
21.870287986723397,7.514797624115549,4.612742022952762,2.806863598355643,0.0951920028071438,0.0,9.98906500048807,2715.0,"19008081.8516864,113616081.851686,253584081.851686","1095,1620","left_cw1,left_cw1",19008081.851686403,113616081.8516864,253584081.85168642,left_cw1,1095.0,left_cw1,1620.0,4.613032498829267,4.708224501636411,0.0951920028071438,38.115295262060094,48.10436026254816,9.98906500048807,0.0
14.139727117668954,7.515170566561112,4.49702748432746,2.9743540864459774,0.0437889957876747,0.0,3.419082233215628,1230.0,"214272081.851686,277344081.851686,320544081.851686","730,500","0rev_cw1,0rev_cw0",214272081.8516864,277344081.85168636,320544081.85168636,0rev_cw1,730.0,0rev_cw0,500.0,4.49436683721243,4.538155833000105,0.0437889957876747,46.6099069779726,50.028989211188225,3.419082233215628,0.0
15.513220362185143,7.522549357017473,4.696844085428808,2.7741514658281763,0.051553805760489624,0.0,2.3041096387837,2595.0,"209088081.851686,303696081.851686,433296081.851686","1095,1500","left_cw1,left_cw0",209088081.8516864,303696081.85168636,433296081.85168636,left_cw1,1095.0,left_cw0,1500.0,4.694766618540778,4.6432128127802885,0.051553805760489624,45.69169131249222,47.99580095127592,2.3041096387837,0.0
13.889471385161807,7.523971845897658,4.526729869682073,2.9553244019382223,0.0419175742773632,0.0,13.854012100593346,2336.0,"295488081.851686,371174481.851686,497318481.851686","876,1460","left_cw1,left_cw0",295488081.8516864,371174481.8516864,497318481.8516864,left_cw1,876.0,left_cw0,1460.0,4.54564900243147,4.587566576708833,0.0419175742773632,35.49286997560341,49.34688207619676,13.854012100593346,0.0
21.840242693710437,7.527451559574506,4.513513162296498,2.9194045536745326,0.09453384360347616,0.0,4.3528416572393445,2296.0,"122688081.851686,198374481.851686,321062481.851686","876,1420","left_cw1,left_cw0",122688081.8516864,198374481.85168642,321062481.8516864,left_cw1,876.0,left_cw0,1420.0,4.550851148355972,4.4563173047524955,0.09453384360347616,45.849777605598646,50.20261926283799,4.3528416572393445,0.0
10.535730700362889,7.52859386955041,4.520039089115794,2.9891398035188463,0.019414976915769877,0.0,16.534974959738157,2296.0,"848448081.851686,924134481.851686,1046822481.85169","876,1420","left_cw1,left_cw1",848448081.8516864,924134481.8516864,1046822481.8516864,left_cw1,876.0,left_cw1,1420.0,4.549783519208175,4.569198496123945,0.019414976915769877,32.90760914650591,49.44258410624408,16.534974959738157,0.0
11.269320148068925,7.534789305056542,4.742450143275232,2.7679286271145993,0.024410534666710504,0.0,6.596691287489769,1675.0,"649728081.851686,744336081.851686,794448081.851686","1095,580","0rev_cw1,0rev_cw1",649728081.8516864,744336081.8516864,794448081.8516864,0rev_cw1,1095.0,0rev_cw1,580.0,4.743647137130204,4.768057671796915,0.024410534666710504,40.289607850552294,46.88629913804206,6.596691287489769,0.0
10.799464512264818,7.537506227793547,4.671310243535025,2.845272000714969,0.02092398354355307,0.0,22.388412890280808,2515.0,"710208081.851686,804816081.851686,927504081.851686","1095,1420","0rev_cw1,left_cw1",710208081.8516864,804816081.8516864,927504081.8516864,0rev_cw1,1095.0,left_cw1,1420.0,4.672180232227502,4.651256248683949,0.02092398354355307,25.701780809829398,48.090193700110206,22.388412890280808,0.0
30.078922331768048,7.540956948054981,4.541556541522134,2.8481343001811035,0.15126610635174398,0.0,17.244940645158934,1456.0,"651456081.851686,727142481.851686,777254481.851686","876,580","left_cw1,0rev_cw1",651456081.8516864,727142481.8516864,777254481.8516864,left_cw1,876.0,0rev_cw1,580.0,4.5167555286806635,4.6680216350324075,0.15126610635174398,31.757218779899972,49.002159425058906,17.244940645158934,0.0
8.303996132615303,7.54109319703112,4.516718262725961,3.0199851801655906,0.004389754139568325,0.0,12.1739773954386,2256.0,"865728081.851686,941414481.851686,1060646481.85169","876,1380","left_cw1,left_cw1",865728081.8516864,941414481.8516864,1060646481.8516864,left_cw1,876.0,left_cw1,1380.0,4.543441552082236,4.539051797942668,0.004389754139568325,37.515021694040605,49.6889990894792,12.1739773954386,0.0
9.555872360038382,7.542245013093896,4.514328631665747,3.016194338447434,0.011722042980714775,0.0,2.089331298525913,2256.0,"330048081.851686,405734481.851686,524966481.851686","876,1380","left_cw1,left_cw1",330048081.8516864,405734481.8516864,524966481.8516864,left_cw1,876.0,left_cw1,1380.0,4.536128041625485,4.5478500846062,0.011722042980714775,47.589610488631855,49.67894178715777,2.089331298525913,0.0
17.81591851779915,7.544176448562736,4.5324188478939345,2.9427783910479457,0.06897920962085546,0.0,11.22228374402625,1416.0,"634176081.851686,709862481.851686,756518481.851686","876,540","left_cw1,0rev_cw0",634176081.8516864,709862481.8516864,756518481.8516864,left_cw1,876.0,0rev_cw0,540.0,4.517844191889536,4.586823401510391,0.06897920962085546,38.316783452386076,49.539067196412326,11.22228374402625,0.0
9.06605945802086,7.549555924593625,4.755377987117481,2.7850051650239878,0.009172772452155087,0.0,23.700400819408035,2555.0,"900288081.851686,994896081.851686,1121040081.85169","1095,1460","0rev_cw1,left_cw1",900288081.8516864,994896081.8516864,1121040081.8516865,0rev_cw1,1095.0,left_cw1,1460.0,4.754849232999672,4.745676460547517,0.009172772452155087,23.256300179721244,46.95670099912928,23.700400819408035,0.0
14.207857592709043,7.5496102105914735,4.5430722643176775,2.9639485620166575,0.04258938425713854,0.0,1.1889474427947924,2456.0,"193536081.851686,269222481.851686,405734481.851686","876,1580","left_cw1,left_cw0",193536081.8516864,269222481.85168636,405734481.85168636,left_cw1,876.0,left_cw0,1580.0,4.508386109763978,4.46579672550684,0.04258938425713854,49.24070421577718,50.42965165857197,1.1889474427947924,0.0
8.963915688456703,7.552270636696546,4.542405606206019,3.0013050507918675,0.008559979698659959,0.0,10.673756169142893,2456.0,"729216081.851686,804902481.851686,941414481.851686","876,1580","left_cw1,left_cw0",729216081.8516864,804902481.8516864,941414481.8516864,left_cw1,876.0,left_cw0,1580.0,4.513502943410224,4.522062923108884,0.008559979698659959,39.33444376893317,50.00819993807606,10.673756169142893,0.0
40.01476955535272,7.552763256227969,4.548679543348595,2.786241251759088,0.21784246112028605,0.0,9.791797255054375,1456.0,"668736081.851686,744422481.851686,794534481.851686","876,580","left_cw1,0rev_cw1",668736081.8516864,744422481.8516864,794534481.8516864,left_cw1,876.0,0rev_cw1,580.0,4.521961926239761,4.739804387360047,0.21784246112028605,38.70131242777605,48.49310968283042,9.791797255054375,0.0
14.31564715274651,7.5534169761455265,4.513513162296498,2.995323617844573,0.04458019600445606,0.0,11.735600095198723,2336.0,"122688081.851686,198374481.851686,324518481.851686","876,1460","left_cw1,left_cw0",122688081.8516864,198374481.85168642,324518481.8516864,left_cw1,876.0,left_cw0,1460.0,4.550851148355972,4.506270952351516,0.04458019600445606,38.12565308318463,49.86125317838335,11.735600095198723,0.0
21.385706353169617,7.5538887005417745,4.520039089115794,2.941749020259273,0.09210059116670699,0.0,11.248537071408794,2256.0,"848448081.851686,924134481.851686,1043366481.85169","876,1380","left_cw1,left_cw0",848448081.8516864,924134481.8516864,1043366481.8516864,left_cw1,876.0,left_cw0,1380.0,4.549783519208175,4.457682928041468,0.09210059116670699,38.95203705712111,50.2005741285299,11.248537071408794,0.0
41.15153295894166,7.558220302805635,4.546341154385947,2.786416080508059,0.22546306791162962,0.0,16.293530090044754,1456.0,"841536081.851686,917222481.851686,967334481.851686","876,580","left_cw1,0rev_cw1",841536081.8516864,917222481.8516864,967334481.8516864,left_cw1,876.0,0rev_cw1,580.0,4.510808603950959,4.736271671862589,0.22546306791162962,32.29616235480687,48.58969244485162,16.293530090044754,0.0
18.53307766983902,7.559766262210065,4.516540793699087,2.9710776205252074,0.07214784798577067,0.0,4.277375551968805,2256.0,"485568081.851686,561254481.851686,680486481.851686","876,1380","left_cw1,left_cw0",485568081.8516864,561254481.8516865,680486481.8516865,left_cw1,876.0,left_cw0,1380.0,4.553687230201813,4.4815393822160425,0.07214784798577067,45.73314142346923,50.01051697543804,4.277375551968805,0.0
7.7206079166729245,7.565031365699577,4.541439646198851,3.0225429878653554,0.0010487316353700038,0.0,10.057367404720926,1456.0,"98496081.8516864,174182481.851686,224294481.851686","876,580","left_cw1,0rev_cw0",98496081.8516864,174182481.85168642,224294481.85168642,left_cw1,876.0,0rev_cw0,580.0,4.516239151547409,4.517287883182779,0.0010487316353700038,39.964759388709815,50.02212679343074,10.057367404720926,0.0
8.482211731489532,7.565131942617541,4.5430722643176775,3.016855678228468,0.0052040000713953205,0.0,10.711286300018235,2496.0,"193536081.851686,269222481.851686,409190481.851686","876,1620","left_cw1,left_cw0",193536081.8516864,269222481.85168636,409190481.85168636,left_cw1,876.0,left_cw0,1620.0,4.508386109763978,4.503182109692583,0.0052040000713953205,39.461148052980526,50.17243435299876,10.711286300018235,0.0
19.601447606377494,7.567633168520266,4.516540793699087,2.9710956689990686,0.07999670582211049,0.0,10.990119204292647,2296.0,"485568081.851686,561254481.851686,683942481.851686","876,1420","left_cw1,left_cw0",485568081.8516864,561254481.8516865,683942481.8516865,left_cw1,876.0,left_cw0,1420.0,4.553687230201813,4.473690524379703,0.07999670582211049,39.074041813281546,50.06416101757419,10.990119204292647,0.0
19.738862042533686,7.568428441921402,4.50936854190812,2.977538998679293,0.08152090133398815,0.0,20.1811237734741,1635.0,"252288081.851686,346896081.851686,393552081.851686","1095,540","0rev_cw1,0rev_cw1",252288081.8516864,346896081.85168636,393552081.85168636,0rev_cw1,1095.0,0rev_cw1,540.0,4.507879726651536,4.589400627985524,0.08152090133398815,29.407828751394813,49.58895252486891,20.1811237734741,0.0
29.220027722279067,7.572035748461849,4.314444616393404,3.113009107833196,0.14458202423524824,0.0,33.060983175853465,2230.0,"672192081.851686,735264081.851686,864864081.851686","730,1500","right_cw0,left_cw0",672192081.8516864,735264081.8516864,864864081.8516864,right_cw0,730.0,left_cw0,1500.0,4.317769105225006,4.462351129460254,0.14458202423524824,18.730883688836443,51.79186686468991,33.060983175853465,0.0
13.282811511443919,7.574622350571482,4.516718262725961,3.0210235500329614,0.036880537812559844,0.0,4.518242020660826,2216.0,"865728081.851686,941414481.851686,1057190481.85169","876,1340","left_cw1,left_cw1",865728081.8516864,941414481.8516864,1057190481.8516864,left_cw1,876.0,left_cw1,1340.0,4.543441552082236,4.580322089894796,0.036880537812559844,44.89216569871099,49.41040771937181,4.518242020660826,0.0
8.126052291299347,7.575051457969267,4.537817441378142,3.0354305642895945,0.0018034523015311166,0.0,2.6960818128939805,2456.0,"366336081.851686,442022481.851686,578534481.851686","876,1580","left_cw1,left_cw0",366336081.8516864,442022481.8516864,578534481.8516865,left_cw1,876.0,left_cw0,1580.0,4.517112914958531,4.515309462657,0.0018034523015311166,47.333592722536274,50.02967453543025,2.6960818128939805,0.0
34.36020736370811,7.575417739859359,4.550953888933184,2.84565106001601,0.17881279091016555,0.0,16.779398624521153,2496.0,"746496081.851686,822182481.851686,962150481.851686","876,1620","left_cw1,left_cw1",746496081.8516864,822182481.8516864,962150481.8516864,left_cw1,876.0,left_cw1,1620.0,4.514115756949633,4.692928547859799,0.17881279091016555,32.07483589681496,48.85423452133611,16.779398624521153,0.0
9.457501659956261,7.575556244714026,4.51097368946929,3.0527191985676927,0.011863356677043413,0.0,14.638946272017103,2296.0,"675648081.851686,751334481.851686,874022481.851686","876,1420","left_cw1,left_cw1",675648081.8516864,751334481.8516864,874022481.8516864,left_cw1,876.0,left_cw1,1420.0,4.544279567785433,4.53241621110839,0.011863356677043413,35.08934802715551,49.72829429917261,14.638946272017103,0.0
33.94653610730655,7.578554282467269,4.525152811854735,2.877282644299649,0.17611882631288456,0.0,9.675213385877436,2336.0,"105408081.851686,181094481.851686,307238481.851686","876,1460","left_cw1,left_cw1",105408081.8516864,181094481.85168642,307238481.8516864,left_cw1,876.0,left_cw1,1460.0,4.547211587246422,4.723330413559307,0.17611882631288456,38.76029956226058,48.43551294813802,9.675213385877436,0.0
21.57491169764387,7.586275893112389,4.543227605266412,2.9491602323612236,0.09388805548475343,0.0,15.909547028461658,1456.0,"461376081.851686,537062481.851686,587174481.851686","876,580","left_cw1,0rev_cw0",461376081.8516864,537062481.8516865,587174481.8516865,left_cw1,876.0,0rev_cw0,580.0,4.511659079574155,4.605547135058909,0.09388805548475343,33.544993509129164,49.45454053759082,15.909547028461658,0.0
34.75232634443302,7.58741510366427,4.54641175218791,2.8599455176443813,0.1810578338319786,0.0,7.993274000220381,2536.0,"38016081.8516864,113702481.851686,257126481.851686","876,1660","left_cw1,left_cw1",38016081.8516864,113702481.8516864,257126481.85168642,left_cw1,876.0,left_cw1,1660.0,4.521344520898967,4.702402354730945,0.1810578338319786,40.75037439269685,48.74364839291723,7.993274000220381,0.0
23.82284057053828,7.590094784457833,4.539918769339566,2.9421823103676195,0.10799370475064674,0.0,16.088794551734683,2496.0,"556416081.851686,632102481.851686,772070481.851686","876,1620","left_cw1,left_cw0",556416081.8516864,632102481.8516864,772070481.8516864,left_cw1,876.0,left_cw0,1620.0,4.509660590823299,4.617654295573946,0.10799370475064674,33.29773341127358,49.38652796300826,16.088794551734683,0.0
33.08803390056071,7.59242272769848,4.529658558806777,2.892419833975599,0.1703443349161038,0.0,15.16486642283055,2296.0,"831168081.851686,906854481.851686,1029542481.85169","876,1420","left_cw1,left_cw0",831168081.8516864,906854481.8516864,1029542481.8516864,left_cw1,876.0,left_cw0,1420.0,4.549750475002513,4.720094809918617,0.1703443349161038,33.27521603942228,48.44008246225283,15.16486642283055,0.0
9.484195892063916,7.595098195964723,4.513782190882455,3.0694046465202782,0.011911358561989438,0.0,12.985235874811693,2296.0,"502848081.851686,578534481.851686,701222481.851686","876,1420","left_cw1,left_cw1",502848081.8516864,578534481.8516865,701222481.8516865,left_cw1,876.0,left_cw1,1420.0,4.54717093084658,4.53525957228459,0.011911358561989438,36.70418897219825,49.689424847009946,12.985235874811693,0.0
21.243399509436983,7.596237906043444,4.513782190882455,2.992216682739114,0.09023903242187536,0.0,5.364189812719425,2256.0,"502848081.851686,578534481.851686,697766481.851686","876,1380","left_cw1,left_cw1",502848081.8516864,578534481.8516865,697766481.8516865,left_cw1,876.0,left_cw1,1380.0,4.54717093084658,4.456931898424704,0.09023903242187536,44.85947494503422,50.223664757753646,5.364189812719425,0.0
15.50424067587578,7.597370740881856,4.509979927434846,3.0350549720630813,0.052335841383928994,0.0,10.324166879689109,2256.0,"692928081.851686,768614481.851686,887846481.851686","876,1380","left_cw1,left_cw1",692928081.8516864,768614481.8516864,887846481.8516864,left_cw1,876.0,left_cw1,1380.0,4.536490639985847,4.588826481369776,0.052335841383928994,39.075792923484485,49.399959803173594,10.324166879689109,0.0
24.662367135109715,7.59776746890772,4.612742022952762,2.87168678340278,0.11333866255217817,0.0,18.41072582646446,2755.0,"19008081.8516864,113616081.851686,257040081.851686","1095,1660","left_cw1,left_cw1",19008081.851686403,113616081.8516864,257040081.85168642,left_cw1,1095.0,left_cw1,1660.0,4.613032498829267,4.726371161381445,0.11333866255217817,29.575843703498904,47.98656952996337,18.41072582646446,0.0
15.300933862688863,7.600078072062657,4.464333070303061,3.0838491764762566,0.05189582528333947,0.0,20.231323087055557,1230.0,"421632081.851686,484704081.851686,527904081.851686","730,500","right_cw0,0rev_cw1",421632081.8516864,484704081.8516864,527904081.8516864,right_cw0,730.0,0rev_cw1,500.0,4.470988458037332,4.522884283320671,0.05189582528333947,30.062651884366574,50.29397497142213,20.231323087055557,0.0
18.391439421544842,7.611616141211635,4.49702748432746,3.0420653699355156,0.07252328694865984,0.0,15.55625945337432,1270.0,"214272081.851686,277344081.851686,324000081.851686","730,540","0rev_cw1,0rev_cw0",214272081.8516864,277344081.85168636,324000081.85168636,0rev_cw1,730.0,0rev_cw0,540.0,4.49436683721243,4.4218435502637705,0.07252328694865984,35.27555206245614,50.83181151583046,15.55625945337432,0.0
21.592399956672697,7.616094900486329,4.365453793308984,3.1566649224041674,0.0939761847731777,0.0,37.308130804217676,1270.0,"231552081.851686,294624081.851686,341280081.851686","730,540","0rev_cw1,0rev_cw1",231552081.8516864,294624081.85168636,341280081.85168636,0rev_cw1,730.0,0rev_cw1,540.0,4.363774273089749,4.457750457862927,0.0939761847731777,14.189251138178763,51.49738194239644,37.308130804217676,0.0
22.780271536448797,7.617827968757961,4.529792730138161,2.9872373010113034,0.10079793760849665,0.0,2.514448585205817,1416.0,"271296081.851686,346982481.851686,393638481.851686","876,540","left_cw1,0rev_cw0",271296081.8516864,346982481.8516864,393638481.8516864,left_cw1,876.0,0rev_cw0,540.0,4.513638386251827,4.614436323860324,0.10079793760849665,46.866971969136856,49.381420554342675,2.514448585205817,0.0
25.56130751540385,7.617828223914243,4.550375900627514,2.9470584437389964,0.1203938795477324,0.0,13.822061153175023,1496.0,"115776081.851686,191462481.851686,245030481.851686","876,620","left_cw1,0rev_cw1",115776081.8516864,191462481.85168642,245030481.85168642,left_cw1,876.0,0rev_cw1,620.0,4.514445834746703,4.6348397142944355,0.1203938795477324,35.41705361226614,49.239114765441165,13.822061153175023,0.0
